id,hash,k_count,n_SKolmogorov,n_MKolmogorov,M.MeanSyllablesPerWord,S.DependentC,L.Density,n_NDW_value,text_len_mean,text_len_std,t_mean_10000,t_std_10000,log_t_mean,log_t_std,p_510_no/len,p_1000_no/len,p_2000_no/len,p_5000_no/len,p_10000_no/len,del/len_mean,del/len_std,revision_t/len_filter_10000_mean,separator_t/t_filter_10000_mean,word_t/t_filter_10000_mean,jumps/s,chunks/s,latency/s,fluency/s,kmeans_label
229,c873b,24645.0,-0.10613506517631267,-0.08310534825121481,1.5234588854601263,0.9999999999993672,0.4869105428601265,0.38638509176256897,120.73797468354431,56.59054928593141,437.4520186650436,984.9699869967584,5.568061174851569,0.8035478817122177,0.13951224510708066,0.07511015472896812,0.04196126652320935,0.013833384568090992,0.0068654575263859,0.11505562686430645,0.11201977651368553,144.14448201660002,0.2658392055975752,0.6457373054998213,0.8481012658227848,1.2974683544303798,0.4714589550123033,0.05812530145569233,1.0
230,c8a9a,20139.0,0.1144025734023798,0.10020672176188204,1.5177843848534245,0.5753424657527397,0.5158865182636986,0.3869356033503802,94.54109589041096,43.75198544654721,450.6194945131337,1230.7208464257076,5.448329650503446,0.905269900663059,0.14862488570021806,0.07786452838151509,0.04783006260111135,0.025462474502356332,0.014982063726524584,0.14112346424593514,0.12661692326603585,234.57163958641064,0.257238208055811,0.6072312947666749,2.1780821917808217,1.9657534246575343,-0.4136666898649806,0.0713347266006628,1.0
231,c8f63,14259.0,0.020682449896982702,0.09565678546903204,1.561233470425,0.6041666666666666,0.5169298159895833,0.22515554325627507,98.76302083333331,36.436739877269076,538.7643593519882,1364.820490335894,5.59644297853824,0.9426832214296046,0.2278932355338223,0.1008557457212714,0.06163406682966585,0.032294213528932365,0.018439282803585984,0.2186752530009292,0.13572169370733686,308.61440505297475,0.23094035681827704,0.6163274335239715,1.7604166666666667,1.5520833333333333,-0.03281405174750942,0.007949791319785826,1.0
232,c9863,18311.0,-0.05084523194981781,-0.13115767126439015,1.56864480015678,0.5169491525423728,0.5186984844805085,0.048697294096078994,107.41186440677969,50.341937063083975,845.2704931461963,1856.9348288109986,5.982360949467153,1.1450884412483409,0.3415435139573071,0.17507232778168738,0.10970365157557277,0.06411760106341388,0.037688638673860346,0.16160072923148802,0.11305095254328047,395.22026741731173,0.24663775792548,0.5662959065510872,4.389830508474576,1.9237288135593218,-0.03756578117913944,-0.07651043319117264,3.0
233,cab4f,3320.0,-0.0669352102244248,-0.07013702910199922,1.663479885265,1.05,0.5464454789300001,-0.2936820838668545,117.625,41.53973208995532,497.48132530120483,1296.331930212239,5.517624107071834,0.9534706765704748,0.16883662326753465,0.0865182696346073,0.058798824023519526,0.02645947081058379,0.017219655606887863,0.19280000488990373,0.11394762356018308,257.20411591768163,0.3124624239242898,0.5561732700122924,2.25,1.7,0.8002921106883182,0.0013160019764781928,
234,cbb0c,48884.0,0.028384116219511,-0.08430903100728633,1.6185493649319878,0.8260869565217391,0.5104170229195653,0.10432457823661527,108.8239130434783,40.5297316301392,418.9192578348744,1259.901050318952,5.360271197361784,0.8468292656440796,0.1043156318005822,0.055422095356527146,0.03984964530989458,0.02543594381482633,0.017070344515727892,0.17000932718062955,0.11400040777063533,196.85707825792045,0.2526067486613053,0.6538616657822129,1.8975155279503104,1.860248447204969,0.25819652185246417,0.013733571698997122,1.0
235,cca8c,7511.0,-0.13039108789114073,0.09419889325110226,1.5596694695305555,0.4444444444444444,0.4980834942666667,0.2395567250985301,97.91666666666669,31.622889539969982,686.4265743576087,1797.8867197790494,5.544042905515756,1.2620602294919503,0.3375527426160337,0.20843881856540086,0.14317862165963433,0.08016877637130802,0.05316455696202532,0.4384834950990966,0.3218227430882425,918.7122362869195,0.20625202363256,0.4880043815660825,3.7777777777777777,3.6666666666666665,0.14661129627056865,-0.17719711304157704,
236,ccf8d,2945.0,0.2719758456339114,-0.04429274030398092,1.494868045426316,0.7894736842105263,0.4996631635631579,0.14985300843205998,125.0578947368421,42.782619988722224,344.8889643463497,973.5492287390056,5.235842883520912,0.8681906573931638,0.08046940486169321,0.052808046940486165,0.03269069572506287,0.012992455993294216,0.00586756077116513,0.09406535886043346,0.098077796309754,106.55616093880973,0.3790150053542821,0.4759248117098103,2.0,1.947368421052632,0.013496354767775104,-0.11877750394289605,
237,cd6ed,15219.0,0.15673427576010224,-0.06586464558851905,1.5678974345329268,0.7560975609743902,0.5152552081036585,0.19099051641248627,127.29268292682929,49.59766218228039,753.8152966686379,1744.9596716648264,5.913147438711087,1.118804603226073,0.26842903164676896,0.14098919840818647,0.09190828122039037,0.054671214705324996,0.034584043964373694,0.2226888515035549,0.18840564239920268,460.728538942581,0.26479292053811204,0.5292811032174323,5.7317073170731705,2.414634146341464,0.15814535759826678,0.09268336940655596,3.0
238,ce927,33364.0,0.031435857286152315,0.06032332984067997,1.565762202029221,1.103896103896104,0.5176746596246753,0.4532100992588763,118.42727272727272,45.33464281950607,410.9205131279223,1136.9040848535335,5.336878333426382,0.8792129794250825,0.22267974210326705,0.09833667443246463,0.058676924743999576,0.027631792815733868,0.01489949612613101,0.3025286536552864,0.19069915343954585,403.03223709161836,0.2780830053874205,0.5303942974756911,4.98051948051948,3.25974025974026,0.5915793521333697,0.029848289434368427,2.0
239,cf3e4,18993.0,-0.16802272292836454,-0.04891860225241215,1.5991268266711869,0.8305084745762712,0.5181304240059322,0.015858931145514364,126.73474576271187,69.09812869572552,341.9449270783973,950.9973606204061,5.255885756664913,0.8383313122711658,0.09132183162537294,0.05026592294720457,0.026786872486703854,0.012777273316902324,0.007264236606563756,0.09884266635570636,0.0876153065671799,99.06485925541577,0.2779114277558178,0.5982017668267977,2.2711864406779663,1.7881355932203389,-0.08889899317787152,-0.008420278884718212,0.0
240,d0d7a,16402.0,0.16175587506040304,0.35519996533929343,1.5663391250370369,0.9629629629641976,0.5306193264925926,0.4891192074716357,160.11111111111111,76.42038340652316,457.92775271308375,1219.986815341503,5.428569999381019,0.9506241160381697,0.14398601929944532,0.08038902818934733,0.04513334852974698,0.021502925309626927,0.012233112985335462,0.10074676432691884,0.06402345771111424,143.8496314869691,0.30566533559264025,0.5966440900947906,0.9506172839506172,1.3703703703703705,-0.33988562734695305,0.04554881310895206,0.0
241,d220e,11546.0,-0.060086117564006024,-0.24331013973486534,1.6177950105771932,0.8421052631578947,0.5268539253192983,0.08985039605382002,135.39298245614034,68.28646555830895,395.9890871297419,1017.9849985674117,5.4362307687823685,0.7864430233853984,0.1271543469934891,0.06561981360908975,0.03766117707136474,0.020426401123452058,0.008936550491510277,0.20568192726526136,0.11342448779636286,241.54346993489085,0.3381816253820432,0.5029132460596951,5.9298245614035086,2.5789473684210527,-0.38622914682610177,0.0926038516941924,2.0
242,d2341,28728.0,0.10351735763600936,0.0708511581014482,1.5931247189555555,0.9365079365074076,0.5108715727121693,0.4057497615964829,132.01587301587304,60.00307405161311,395.8321498189919,881.8759844473718,5.532393078821943,0.7849343184373543,0.122756981580511,0.05212913448207567,0.02804515745692216,0.010101010101010102,0.0048326401267577744,0.05020305607781367,0.04578400741033913,74.87676767676767,0.31597866254404106,0.5911134605016963,1.1693121693121693,1.6031746031746033,-0.1115261158545972,-0.14751242248044635,0.0
243,d23fa,6646.0,-0.05442600028013658,-0.2144192276862314,1.639279422496667,0.65,0.5183891505716667,0.0010528914299476556,98.58166666666668,38.625970413641134,367.1816130003009,1074.20897439053,5.321599489754551,0.8413479404837785,0.0948782535684299,0.04114189756507137,0.02502099076406381,0.01427371956339211,0.010075566750629723,0.034956597249420934,0.0364764502544981,53.751301427371956,0.26262596647078257,0.6316624326743361,0.7333333333333333,1.4333333333333331,-0.2655316421681725,0.37409917412429416,
244,d3400,22415.0,0.07493827724566514,0.05923238499275363,1.5081237187417178,0.8404907975460123,0.5019433330736196,0.3777445255074465,95.1,39.718607450133206,653.7170198527773,1530.1508473933081,5.80617985120398,0.9707859935805206,0.3147915620291311,0.12807634354595682,0.07646911099949774,0.04131089904570568,0.024108488196885988,0.16438418123186074,0.11936917866448606,353.10541185334006,0.27997706733740224,0.5438975365105895,2.7116564417177917,2.0,-0.2910617054948901,-0.10070987968311676,2.0
245,d68b2,32071.0,-0.02522809123829731,0.06990654592627125,1.5768192262838865,0.5876777251184834,0.4984274666398105,0.1460016897390638,91.23933649289101,35.18966728127997,525.3263384365938,1327.7883935945954,5.590823772817038,0.9422955748490824,0.2553683345320045,0.11383951505188535,0.06683448063289839,0.0343676153292921,0.020600020548648925,0.20227774685997385,0.14634418193175008,352.87496147128326,0.2768740354343276,0.5943720237838706,2.1943127962085307,2.0473933649289098,0.0907151047993118,-0.10044470267271274,2.0
246,d77bd,15284.0,0.06242283490778671,0.09212459682232177,1.5729238584955356,0.6964285714276786,0.5153557286464286,0.16991238249413493,104.53660714285715,41.350630452693984,716.8028657419524,1527.0015056686068,5.9477881847298875,0.9667711368732224,0.2983686924182233,0.13861888259656835,0.0784380018595216,0.03812019271405629,0.02172259318738906,0.12481404598000086,0.08123249566332533,257.8029752345533,0.2608341146038298,0.6267965435311523,2.2767857142857144,1.6517857142857142,0.049637672816405416,0.3785435319656396,1.0
247,d7cf7,20543.0,-0.10758264456918548,0.017762307909291564,1.6000059969777112,0.5301204819277109,0.5150325167771084,0.08165204129466176,105.17469879518072,41.836183681835045,382.923574940369,848.3724188559407,5.487507393075464,0.7892647127416396,0.1238041958041958,0.06097902097902098,0.027916083916083915,0.008671328671328672,0.004867132867132867,0.058649459501490524,0.058006973546136764,79.83541258741259,0.3865237791200821,0.507458711175747,0.5602409638554217,1.2289156626506024,0.019300017140636654,-0.08256222204370554,0.0
248,d81a3,5570.0,0.04536940165481343,0.21319188816014006,1.5504880876767442,0.5581395348837209,0.5182110980651162,0.372512479684838,105.01395348837208,49.42548784062225,444.0254937163375,1150.2579312406826,5.5734291241092215,0.8064307453652858,0.13065436978480455,0.05028546332894159,0.03052261747913922,0.018225735617039964,0.012955643390426,0.0837870166371776,0.07859835372167273,134.09178743961354,0.2941785138868117,0.5537187631378643,1.837209302325581,1.7441860465116281,-0.3861449783191447,-0.1929621081888251,
249,dae36,24082.0,-0.03503438050364599,-0.07922692084605241,1.5380188126761538,0.2846153846146154,0.5176929431823076,0.13977461402846975,100.5723076923077,43.291575017565386,592.3589818121417,1443.5074042340489,5.661724564058691,1.0000258410874925,0.3010128090557045,0.14700625558534405,0.09189752755436402,0.04721477509681263,0.024501042597557345,0.3169494221985696,0.1805709782311289,525.0501191540067,0.2413248536773178,0.5722327017959911,3.807692307692308,3.0615384615384613,-0.4707727594425876,0.044635950816675735,3.0
250,dee56,18195.0,0.037140630229233,-0.07308872734652229,1.574679617539252,0.6822429906542056,0.506810929124299,0.2877386974008212,119.27102803738319,46.16287205623517,601.33794998626,1467.1387934145098,5.7297392049373554,0.9776594627864682,0.2772103658536585,0.10472560975609756,0.0676829268292683,0.03635670731707317,0.021112804878048785,0.1489122783901531,0.10309573916081104,311.45396341463413,0.2416746115355136,0.5955865407664904,5.420560747663552,2.925233644859813,0.2921136754548285,0.02459932822044804,3.0
251,df06d,16356.0,-0.06080963368958853,0.0056978056480031965,1.6342825940939023,0.7560975609731707,0.5402962362804877,0.051363517321450516,137.0640243902439,62.069920387718156,499.4728539985326,1272.1563507193252,5.57325185828653,0.9090816510220462,0.20575879572903905,0.08664449501137755,0.05583756345177665,0.0269560651146508,0.017153859618414143,0.15634088184178865,0.09734363477658622,272.02695606511463,0.30883365757794473,0.5076253592821858,4.609756097560974,2.3292682926829267,0.5678906214950991,-0.17446502866857716,2.0
252,e1f2d,20368.0,0.0950813716822896,0.11561021239199287,1.562192407403681,0.558282208588957,0.5009788120607362,0.19561801820714803,80.83680981595094,35.26388170242842,529.4710820895523,1258.4922876090538,5.670765981650809,0.8899964089149993,0.21762349799732966,0.09546061415220294,0.060302625723186475,0.02966918854769322,0.01550215101616971,0.20891994334275185,0.19321396785254874,281.802922415072,0.2497361877938629,0.61807066642624,0.9141104294478528,1.539877300613497,0.09259836793887276,0.047370935612268315,1.0
253,e2a8b,22784.0,-0.01700067358813747,0.08625289765950607,1.5521064166677778,0.6277777777777778,0.5111121994022222,0.4755463927568291,108.30805555555555,42.035834727360246,559.6026597612359,1324.9162897729495,5.7405011444096825,0.8958156049906175,0.1958872271624899,0.07765763945028294,0.04754446240905416,0.025161681487469684,0.0137429264349232,0.05288831890178663,0.05372102862029556,119.60580032336296,0.2748482998557517,0.5832405290201421,1.6666666666666667,1.477777777777778,-0.17177099128509682,0.11013864265890908,1.0
254,e366b,35607.0,-0.011741261737216948,-0.038484547726588415,1.4706699413211841,0.6947040498442367,0.4924014203102803,0.33786941755825783,89.68847352024922,34.449639301088155,367.0956553486674,936.0287240438316,5.420881649420682,0.7388683189061244,0.0965637980158594,0.0461707459407504,0.025745769111942603,0.01276990147952353,0.006625244584806563,0.09072245399154323,0.07511152326032314,106.40180563660705,0.31348036149502656,0.6083700124633475,0.9376947040498442,1.4828660436137069,-0.4181666761085371,0.0012561235194060822,0.0
255,e3f7e,32334.0,-0.029830618467730063,-0.021699820793267745,1.5708722635632812,1.2656249999992188,0.4911970325265626,0.2827455586233153,146.37656250000003,58.181630464637394,409.63165707923554,1165.4543313148645,5.340023879299945,0.9102239660167206,0.14859247566429887,0.08134701394369903,0.05077611154959221,0.026835043409629045,0.01599579058142594,0.2786071429066929,0.20012165638295826,332.85656406208886,0.28247026106415196,0.5557633486493357,3.6484375,2.3203125,-0.6383012204804329,-0.024337824315974442,2.0
256,e9c2c,12121.0,0.08419433012432581,0.14500304653868926,1.6565424294950004,0.37,0.540932783583,0.0006168500524835099,85.015,35.49725092499874,596.8053790941342,1508.0912049671067,5.694961728258388,1.0314353952902506,0.2420448018380241,0.10166570936243538,0.06502010338885697,0.03767949454336588,0.024583572659391158,0.1507792647339606,0.11727920472802612,272.0572085008616,0.2891589380516179,0.5511673064237695,2.91,2.22,0.3859924806577216,0.02616945065749824,2.0
257,e9d98,2738.0,0.22791869329726264,0.0680145421221387,1.6146297096958335,0.2916666666666667,0.5155289728541667,-0.10151072858586888,98.7333333333333,58.81151666768693,311.3155588020453,419.1810662444597,5.482948904228919,0.6005539720412156,0.12546583850931678,0.03354037267080745,0.012008281573498964,0.0008281573498964803,0.00041407867494824016,0.061420114179787724,0.06320432413036091,51.659213250517595,0.3443471470880244,0.6042962407981703,0.20833333333333331,1.4583333333333333,0.11401207613391595,0.1167182068977872,
258,ed076,21956.0,0.045888800125454085,0.01040184662994583,1.5649181201201612,1.0483870967741935,0.4857299279991935,0.2321071283171091,116.74193548387095,47.01286296353717,505.48601748952456,1459.0093273813316,5.368409893426301,1.0279874175383483,0.14416846652267815,0.0953023758099352,0.06823704103671706,0.03988930885529158,0.02254319654427646,0.19274146946695728,0.13016962776895882,305.8182370410367,0.2262002626581646,0.6128464541017049,3.3225806451612905,2.1129032258064515,-0.09354454291660068,0.00819984951008253,2.0
259,f0de3,21397.0,0.021252544072743382,0.07451493544260784,1.5285001568239132,0.8840579710144928,0.5439437110057972,0.3104217780000631,124.54528985507248,61.82931558713687,415.06117680048607,1080.0740872185756,5.510152358757874,0.8026164542700586,0.11985228290062667,0.051421217547000894,0.028927931960608774,0.015834825425246196,0.010127573858549687,0.08516019323770553,0.08516311579850687,111.07973366159356,0.28692661285007753,0.607949424852348,0.8478260869565217,1.4347826086956519,0.39394161775783787,0.04101345421926282,0.0
260,f1632,2036.0,0.034269451053376795,-0.1425188041482932,1.6233843725125,1.1875,0.4773815398437501,0.1042032890651682,111.875,33.147900888794354,462.67583497053045,994.2481297513395,5.583801815616156,0.8257692509977635,0.15244909190974132,0.08860759493670886,0.04127682993946065,0.014309301045679691,0.004402861860209136,0.05603834462572378,0.04558610984182322,78.8992845349477,0.4353275604700293,0.4728104322740452,0.9375,1.5,-0.9050643765845809,0.20333378323031545,
261,f24c9,24549.0,0.12265907295773075,0.04700597343679844,1.589207743841358,0.6790123456790124,0.5244269290820988,0.12980088038699128,107.62746913580249,50.334824284892136,605.0566214509756,1420.3675076339084,5.744975333259691,0.9982552055797536,0.23801560758082496,0.11432552954292086,0.06711259754738015,0.03294314381270903,0.019732441471571903,0.14407217220367433,0.12705053712426026,262.0634894091416,0.29259796050826703,0.5791227491245287,3.6049382716049374,2.1913580246913584,-0.03591710707930983,-0.09894331921397814,2.0
262,f2d3f,8715.0,-0.1271151149062255,-0.1337575399544558,1.5691765245121208,0.6212121212121212,0.5217253557742425,-0.07579881539748766,91.92424242424242,36.254627548052646,614.5418244406196,1420.3987682052245,5.794242730199717,1.040808965544035,0.2514220705346985,0.1176661790996262,0.06744677393141557,0.03445473752640988,0.02096538274012677,0.21194830796283928,0.1668332357852141,271.83341459450673,0.3006781354208297,0.579308632663691,3.0909090909090913,2.5,0.3902760334163191,-0.15460933908915586,
263,f4aa8,17105.0,0.4583457457003708,0.4407388563580003,1.7397982996396826,0.7460317460317459,0.5303903324666667,0.033637581092484374,157.17142857142858,54.002375779790924,850.9348728441977,1913.0490493735806,5.917249167786991,1.1864446966998592,0.3704819277108434,0.21757028112449808,0.13975903614457832,0.08012048192771085,0.049096385542168684,0.3302937597861102,0.21560852736981675,789.1806224899599,0.23447672906394426,0.4320069681812343,10.142857142857142,3.6031746031746033,0.2200552867146225,0.1712513286185289,3.0
264,f5fe0,19300.0,0.04004879194423672,-0.08164324709678772,1.6178197445563105,0.8834951456320389,0.5234188835242718,0.1919180048320106,124.45825242718443,56.25438636365472,467.9468911917098,1153.15603403407,5.625097779874651,0.8233206876095318,0.16897338403041826,0.06760456273764258,0.03908745247148289,0.024334600760456272,0.014068441064638785,0.17853268194867042,0.1196154567978554,251.4020532319392,0.2529432846055055,0.6238803636484358,2.271844660194174,2.3106796116504853,0.7582278791751167,0.0155165524301051,2.0
265,f6e14,14649.0,-0.13882730966381074,-0.07739843487089157,1.6037107355221314,0.5491803278688525,0.5303553071409836,0.1051903383317357,88.31680327868854,41.321534322764784,495.63308075636564,1450.3913209224731,5.415647639127848,0.971687753718812,0.123920356396036,0.07009728157105191,0.05182289299027185,0.035003182107464316,0.020910991908355304,0.14545692656536302,0.09385526338367646,193.7710700972816,0.25522131283131305,0.5558997013234802,1.713114754098361,1.6721311475409837,0.2871152357723545,-0.002834075649409464,1.0
266,f8ff8,10902.0,0.19467261013530152,0.08354259026403668,1.67153500782029,0.5652173913043478,0.5541945857898551,-0.3696314678523871,129.63768115942028,43.0802844952417,435.06384149697305,1221.3419046398046,5.444914219259511,0.8822476688164342,0.09754249215113132,0.049691458265670674,0.036808487604200496,0.021760311789542058,0.012449929630832522,0.08062508080329152,0.054880704640683765,111.42362238822129,0.3147757974771757,0.5922589563836456,1.0144927536231885,1.6956521739130437,0.01948629116238344,0.1298595119894093,0.0
267,f9b0f,19151.0,0.01025740133550229,-0.0026119671724933666,1.557659727232558,1.0,0.4783109345162791,0.2503776676019747,138.1831395348837,48.79982257107638,661.7798548378673,1468.4217314528405,5.9053776408367575,0.9450838891810216,0.3869023040713519,0.13279378974316625,0.07316871748286398,0.041869683706334135,0.026178875216780903,0.2393132975255997,0.1207569191565002,580.4487571228013,0.339019381871055,0.4591698487535244,3.0581395348837215,2.5,0.1511411120345304,0.005643089101402424,3.0
268,fa91f,25299.0,-0.07529099415801932,-0.12798322587991426,1.5920307054631997,0.784,0.4939139908872001,0.0524402487056025,126.04320000000004,60.654099050376644,569.5870587770268,1383.2756663429689,5.700064905300037,0.914572673779012,0.24408212560386475,0.10954106280193236,0.06902173913043479,0.035024154589371984,0.02161835748792271,0.2181041330796664,0.16380731140634985,337.81346618357486,0.2842635161875807,0.5309671862500596,2.04,1.992,0.3149217603983597,-0.061191837842320525,2.0
269,fad46,9146.0,0.022091724852478786,0.2245658865350557,1.5135286816245614,1.1228070175438596,0.5100166004175439,0.4362058617088984,131.5298245614035,58.57581767282551,554.3429914716816,1288.432829083984,5.716305858147948,0.9231692678404592,0.1967063129002745,0.08796235786171742,0.050581623317213435,0.024310547640831258,0.012547379427525814,0.08039068746456847,0.06824923170787069,159.24284407267024,0.3041491656540241,0.6019941584760278,1.8947368421052633,1.4210526315789471,0.41476384021502855,-0.20144144982231166,
270,fbbf1,8367.0,-0.2213881477115361,-0.2384552304487465,1.6379855723954544,0.5303030303030303,0.5302912569636363,-0.01549075138394794,95.57575757575758,38.18600654128545,477.637623999044,1341.3309087078653,5.4861101638341285,0.9103143969798524,0.1292633546176608,0.058869334994549126,0.040647874162902976,0.02818875564553808,0.017754243887244982,0.13104238582826194,0.12363086341902856,163.6179722784613,0.2589464662033329,0.6236731008425603,1.196969696969697,1.5,0.1856583072747816,0.19454678157933647,
271,fbcce,27738.0,0.055282410567114325,-0.00998544191015198,1.6069063461184685,0.5675675675671171,0.5221818749761261,-0.049555185320510765,99.36306306306305,39.94234629662185,563.241437738842,1349.5588618811278,5.732910871014822,0.9721961374938798,0.17425216042543762,0.08876578772435187,0.05189452692222468,0.02601373808996233,0.017150454243297142,0.1008473603224598,0.08693106517128657,173.15080877465095,0.2869770280160893,0.569069292140275,2.0270270270270268,1.891891891891892,0.1311190559784959,-0.14316424575006756,1.0
272,fc240,15457.0,0.11028733520775373,0.22122489592930408,1.5562389961788137,0.5508474576271186,0.5233297109601694,0.5265871201073526,106.46525423728814,46.90504980216264,581.0591317849518,1436.911162771324,5.701223602426381,0.9462035032123544,0.18075870160344154,0.08439577630035197,0.0543605788032851,0.031130230739147436,0.018459131795072352,0.08606097429306245,0.10803536619207964,168.27985921001172,0.26912729303367283,0.5962225332057653,2.1101694915254243,1.5932203389830508,0.22859730170751,0.2622094654620782,1.0
273,fcb41,30559.0,-0.2293865276759388,-0.11347573076993918,1.6273029384551183,0.9527559055118109,0.5188071565173228,0.1309459985196868,136.63779527559055,61.839611963522394,526.3606138944339,1185.152092833642,5.722054974050139,0.8885399104509536,0.30521203907617594,0.11203342932971937,0.060477723191597485,0.02987181659043424,0.016037043311310634,0.29826231528736824,0.2073431705313152,413.9822124343554,0.2537527971342306,0.5689874410796236,3.125984251968504,2.236220472440945,0.185849428780172,0.008985183659534391,2.0
274,fe330,15260.0,-0.09216740767715632,-0.14324262839074228,1.6551759913656865,0.5980392156862745,0.5508012188156863,-0.14869418306906546,98.12843137254904,41.76395866126198,626.1572739187418,1598.8047632068226,5.693426475214232,1.0288416512789569,0.2279548798430603,0.11633153506620893,0.07385973516429623,0.0459048553212359,0.03060323688082393,0.1956467863850535,0.16224554462667964,366.97194703285925,0.26178685847247024,0.5268877544714394,3.4705882352941178,2.519607843137255,0.2346564917656189,-0.014550222127349318,2.0
275,fe727,25529.0,0.003757186578768367,0.1126343974798054,1.6872765528557048,0.6778523489926175,0.5496870056000001,-0.03424833991160706,136.45906040268454,58.311403100453894,412.015668455482,1127.0738827963385,5.4338918790565325,0.8365076343053484,0.10287241148964596,0.0542990743391545,0.03297070331138467,0.018226930050577347,0.0107357572287432,0.0875549148608045,0.07130965395643038,111.9202213951713,0.28122489774801696,0.624757615717012,1.080536912751678,1.7919463087248322,0.39666367589594864,-0.05392677291477642,0.0
276,0103b,36345.0,-0.061654155753025325,-0.0746550382919828,1.5985939278358432,0.4548192771084337,0.5078175887024097,-0.1937093646395685,92.1405120481928,40.4146143145049,557.5797496216811,1435.2100540777535,5.650698529503488,1.0101585839034513,0.1920349154391708,0.080613587497192,0.04743108372645294,0.028208337344757868,0.019704117326144858,0.06182312775263246,0.06978414675233256,130.0518276050191,0.29753256266310224,0.5417871476677965,1.0662650602409638,1.4789156626506024,-0.13542404109139114,0.052937351946312654,1.0
277,015a1,49967.0,-0.0951832995798574,-0.14420048909526476,1.6550818171483397,0.8671586715856088,0.5206475286487086,-0.2506686886176831,139.28782287822878,65.94402929239811,386.1806392218865,1024.5057141093107,5.392436367851987,0.8017528688913775,0.11074742268041238,0.0559278350515464,0.03345360824742268,0.01610824742268041,0.008350515463917525,0.11188547884213394,0.09873908859471373,127.82515463917524,0.27691430593482963,0.5917936502051948,1.1439114391143912,1.4981549815498154,0.024926825852190068,-0.0018135891616462734,0.0
278,02529,11635.0,0.16356662229023688,0.1947760194628825,1.6019741115078652,0.4831460674146067,0.5243929892089888,-0.16164471065408095,112.6629213483146,55.715581266950785,382.7827245380319,970.2691615700309,5.377229256592448,0.8162896705406831,0.1014904883310453,0.05961953324181213,0.03196705236320846,0.012355363796822906,0.005981565012747598,0.06805483398761951,0.07011409804458356,96.81349284173369,0.3323448709333402,0.567546662808978,2.4044943820224716,1.6966292134831462,-0.21721451406683726,0.07906955703704892,0.0
279,042c4,5796.0,-0.01377705418052157,-0.17120965608898278,1.6919654487886362,0.4318181818181818,0.5411889093022727,-0.6259758304313391,103.3806818181818,37.43515667575422,520.4815389924086,1451.0166983948318,5.497483229622186,1.0375939339178295,0.12804347826086954,0.075,0.05304347826086957,0.03108695652173913,0.02065217391304348,0.11414286211962227,0.08839202833780785,171.76565217391305,0.33100923930334497,0.5294183911354584,2.659090909090909,2.1818181818181817,0.18343075265188008,-0.6102871545981894,
280,0540e,27831.0,0.1711672165681458,0.1577374335506049,1.6462780225627909,0.6744186046511628,0.549429835202907,0.06617127335275765,119.43720930232556,55.49490687659982,414.1945672092272,1244.7912354631148,5.198006942036836,0.9754230219712612,0.12389380530973453,0.07337957426453001,0.049079167663238464,0.02449174838555369,0.013202583114087537,0.12774405076851322,0.09997644314784312,188.6596508012437,0.2984201341314762,0.5586178685815006,2.3255813953488373,2.453488372093023,-0.2045115230426234,0.06407368437696401,0.0
281,061b0,41965.0,0.06284435974573767,0.0958896073078013,1.6090215579355556,0.6253968253965079,0.5245704563761904,-0.04748937043533527,107.72063492063492,45.3376369524963,347.43884189205284,858.4097454119153,5.3802242481061695,0.7657511834550323,0.0918667248654154,0.04338716717590572,0.024181580096027937,0.009981085406663755,0.005354284882875018,0.08793400305200377,0.06775365104771744,100.56502255201514,0.3225855829024471,0.5712163039631175,1.2539682539682542,1.380952380952381,-0.4722878869443072,0.18420337907025006,0.0
282,0740b,32479.0,-0.0937625628851152,-0.22311335934868734,1.6825428074458535,0.7365853658536585,0.5504887896726829,-0.21146386811903115,123.35512195121949,59.61640397698286,616.3893592783029,1403.5305398079267,5.828816460177706,0.9105063203089496,0.21827331954901885,0.10342137088908827,0.05996176803339445,0.030468536651972068,0.017399446026606327,0.1098040182393565,0.09762662236345727,220.40373736979674,0.2814669334099581,0.5784311655689713,3.6634146341463416,1.751219512195122,-0.2449124344808413,-0.2594335569567789,1.0
283,0803f,197.0,-0.13302102155458476,-0.5789693611394336,1.4333333333000002,2.0,0.4666666667,1.3217764861415355,162.0,,273.11167512690355,449.2620113163088,5.3101053058548535,0.6021935572854199,0.08024691358024691,0.02469135802469136,0.012345679012345678,0.0,0.0,0.10493827160493828,,71.31481481481481,0.4877980781740795,0.5029459323829526,2.0,2.0,-0.5617348046443613,0.09598885990485324,
284,0bacb,44929.0,-0.008035942220406619,0.08542303536237862,1.5488773741768116,1.0036231884065216,0.497939406797826,0.08291825495916096,124.4927536231884,58.51413148687007,408.4141645707672,966.6789739724004,5.5593361107851935,0.7348583282235633,0.13474292840541918,0.05495720197267728,0.030468794286038207,0.014284904483872797,0.0076526274020747125,0.09267223130504164,0.07892710474928091,149.5290799841279,0.31065870941372997,0.6019089143695778,1.5326086956521738,1.7934782608695652,-0.0946070599432062,3.477380934442322e-05,0.0
