,file_id,user_id,avg_burst_len_550,mean_p_550,med_p_550,avg_burst_len_1000,mean_p_1000,med_p_1000,avg_burst_len_2000,mean_p_2000,med_p_2000
617,617.0,76.0,2.1171875,7213.921875,1208.0,3.5405405405405403,12009.027027027028,2891.5,5.886363636363638,19223.18181818182,4598.5
618,618.0,77.0,1.661087866108787,2667.313807531381,1241.0,2.5460992907801416,3832.234042553192,2452.0,3.9871794871794872,5885.358974358975,3721.5
619,619.0,77.0,3.305555555555556,4012.098484848485,1122.0,5.990909090909091,6250.145454545454,2678.0,8.389705882352942,9087.52205882353,4581.5
620,620.0,77.0,2.0751295336787563,3762.204663212435,1080.0,3.1538461538461537,5971.1990950226245,2054.0,5.816666666666666,10275.266666666666,4752.0
621,621.0,77.0,1.5934579439252337,4731.2873831775705,1019.5,2.6951219512195124,7952.223577235773,2207.5,5.3385826771653555,14395.354330708662,5483.0
622,622.0,77.0,2.917079207920792,3454.2592821782177,1010.0,5.394517282479142,6253.560190703218,2173.0,9.92255125284738,10755.234624145784,4358.0
623,623.0,77.0,3.1882845188284517,7748.615062761506,1484.0,4.825806451612904,11585.38064516129,3310.0,7.349514563106796,16786.961165048542,5595.0
624,624.0,77.0,2.477272727272727,5356.121212121212,1573.0,3.5,7990.047619047618,3668.5,4.551724137931036,10772.103448275862,5572.0
625,625.0,78.0,3.0851063829787235,16230.770212765958,5329.0,3.9243243243243233,20478.124324324323,6451.0,4.515527950310559,23238.75155279503,7104.0
626,626.0,78.0,3.2775119617224884,19559.36363636364,5748.0,4.2727272727272725,25055.993506493505,10513.0,4.786259541984733,29283.007633587782,13923.0
627,627.0,78.0,2.5289575289575295,4362.610038610039,2503.0,2.914798206278027,5065.152466367713,2976.0,4.189542483660131,6796.980392156863,4128.0
628,628.0,78.0,2.2339449541284404,5124.1697247706425,2014.5,2.798816568047337,6278.834319526627,2863.0,4.081818181818182,8997.50909090909,4902.5
629,629.0,78.0,3.3946188340807173,5999.995515695067,2335.0,4.293413173652695,7822.856287425149,3507.0,5.590551181102363,10010.527559055115,4898.0
630,630.0,78.0,3.3823529411764706,17040.74264705882,1841.5,4.616161616161617,23152.55555555556,4039.0,6.373134328358209,33663.68656716418,12959.0
631,631.0,78.0,2.695,798051.315,2475.0,3.35625,997487.1625,3926.5,4.5,1352284.9745762711,6127.5
632,632.0,78.0,1.9762711864406783,5994.949152542373,2361.0,2.4107883817427385,7183.908713692946,2793.0,3.3734939759036147,7044.138554216866,4054.5
633,633.0,78.0,2.4425287356321843,7561.517241379312,2175.5,3.0875912408759123,9407.262773722628,2973.0,4.666666666666667,13673.522222222222,5021.0
634,634.0,79.0,2.1004016064257027,3923.8634538152614,1003.0,3.6279069767441863,6850.837209302325,2384.0,5.934210526315789,11374.605263157895,3688.0
635,635.0,80.0,2.7142857142857144,2564.3274725274723,1394.0,3.88673139158576,3406.003236245955,1883.0,7.379310344827586,5592.806896551723,3442.0
636,636.0,80.0,6.102564102564102,2362.897435897436,1479.0,4.842657342657343,2992.013986013986,1864.5,10.544,5105.295999999999,2836.0
637,637.0,80.0,2.632016632016632,3526.530145530145,1823.0,3.2739018087855296,4212.186046511628,2116.0,5.961904761904763,6485.638095238094,3084.5
638,638.0,80.0,3.1627906976744184,25103.517441860466,1554.5,4.333333333333333,34791.50406504065,2556.0,6.8181818181818175,54905.11688311688,3986.0
639,639.0,80.0,3.0199275362318843,2780.576086956521,1483.5,4.227154046997389,3629.039164490862,1939.0,7.795580110497237,6025.132596685083,3227.0
640,640.0,80.0,3.871313672922252,212532.46112600536,1509.0,5.617529880478088,315627.80876494024,2331.0,9.55921052631579,520581.56578947365,3938.5
641,641.0,80.0,3.333333333333333,10231.166666666666,1627.0,4.635467980295567,14531.231527093596,2210.0,7.448275862068965,24225.01724137931,3362.0
642,642.0,80.0,2.8897849462365586,3097.5860215053767,1366.0,4.334661354581673,4270.5219123505985,1998.0,8.52,7167.376,3119.0
643,643.0,80.0,2.728706624605678,2865.5078864353313,1652.0,3.4516129032258065,3566.939516129032,1947.0,7.267241379310344,5881.818965517241,2990.0
644,644.0,80.0,2.9726027397260277,3142.5205479452056,1332.0,4.248322147651007,4276.7516778523495,1784.0,10.52542372881356,8613.406779661016,3249.0
645,645.0,81.0,4.669383003492434,106896.9895227008,1340.0,7.326678765880217,166255.76588021778,3091.0,9.977272727272727,259371.51136363635,5522.0
646,646.0,81.0,2.54228855721393,3836.0149253731347,1344.0,4.016260162601626,5528.178861788618,2413.0,6.675324675324675,8086.103896103897,4072.0
647,647.0,81.0,2.4285714285714284,6205.182857142857,1104.0,4.029411764705882,10103.480392156862,2640.0,6.796875,15277.453125,5297.0
648,648.0,81.0,5.161157024793388,4279.603305785124,1248.5,7.980456026058634,6543.42019543974,2564.0,12.343915343915345,9557.74074074074,4320.0
649,649.0,81.0,2.4417744916820703,25203.571164510166,1230.0,3.611764705882353,39787.13823529412,2776.5,5.742424242424242,67305.75757575758,5027.5
650,650.0,81.0,3.463035019455253,263182.5914396887,1288.0,5.475,422274.64375,2411.5,9.304347826086957,733455.0543478259,4879.0
651,651.0,81.0,4.8508158508158505,6008.876456876457,1189.0,7.852140077821011,1397916.2295719844,2566.0,13.210526315789476,2359423.5789473685,4686.0
652,652.0,81.0,3.1352459016393444,3785.5122950819673,1319.0,5.078431372549018,5686.875816993465,2505.0,7.715789473684209,8398.82105263158,4588.0
653,653.0,81.0,2.6137566137566144,12418.603174603177,1163.0,4.537037037037037,21203.59259259259,3100.0,6.685714285714287,32126.871428571427,5015.0
654,654.0,81.0,3.5503355704697985,844101.8255033556,1408.0,5.313131313131313,1270410.202020202,2697.0,8.779661016949152,2130791.661016949,5369.0
655,655.0,82.0,3.0,12924.2,5503.0,2.5,15967.75,7045.5,3.333333333333333,20794.0,8588.0
656,656.0,82.0,1.862068965517241,3159.5517241379307,1003.0,3.375,5189.25,3411.5,4.5,6509.25,4080.0
657,657.0,83.0,4.468208092485549,2660.843930635838,845.0,10.226666666666668,5568.346666666666,2802.0,16.891304347826086,8692.391304347826,6545.0
658,658.0,83.0,7.3265306122448965,1184.6326530612246,751.0,17.6,2268.6666666666665,1438.0,80.8,4575.6,4036.0
659,659.0,83.0,6.202702702702703,7840.432432432432,756.0,15.423076923076925,24125.57692307692,1937.0,37.09090909090909,52477.36363636363,10807.0
660,660.0,83.0,5.363636363636363,5685.415584415585,791.0,11.655172413793107,15785.206896551723,2717.0,18.38888888888889,24431.83333333333,6863.5
661,661.0,83.0,5.119266055045872,2126.651376146789,784.0,14.81578947368421,4094.184210526316,1713.5,34.69230769230769,8742.153846153846,6727.0
662,662.0,83.0,5.207692307692309,6191.130769230769,916.5,10.951612903225806,12233.064516129034,4046.5,16.780487804878053,18580.731707317074,8508.0
663,663.0,83.0,4.955752212389379,2482.9557522123896,754.0,13.386363636363635,7327.863636363636,1955.5,25.904761904761905,13958.142857142857,8486.0
664,664.0,83.0,4.818181818181818,6027.0,919.0,10.95,12984.7,2512.0,18.916666666666668,21090.75,4569.0
665,665.0,83.0,6.704225352112676,2881.098591549296,723.0,32.3125,10496.125,1786.5,59.25,19752.875,7532.0
666,666.0,83.0,5.035087719298246,1275.3684210526314,752.0,12.73684210526316,2961.421052631579,2122.0,20.88888888888889,5824.777777777777,5280.0
667,667.0,84.0,1.9291666666666667,1909.166666666667,1069.0,3.1619718309859155,2741.2464788732395,1576.5,7.962962962962963,5091.296296296297,3365.5
668,668.0,84.0,2.417613636363636,2226.4375,1085.5,3.9516908212560384,3253.5942028985505,1667.0,8.913580246913579,6167.358024691357,3726.0
669,669.0,84.0,2.669371196754564,2050.969574036511,1006.0,4.825910931174088,3318.02024291498,1702.0,10.927835051546392,5930.288659793813,3359.0
670,670.0,84.0,2.42608695652174,1689.7652173913045,894.0,5.356164383561644,2908.671232876712,1524.0,16.4390243902439,6757.512195121952,3308.0
671,671.0,84.0,2.4677060133630295,2216.6302895322942,1247.0,3.1291390728476816,2902.5033112582782,1724.5,6.79646017699115,5346.132743362832,2885.0
672,672.0,84.0,2.3584415584415583,2365.844155844156,1023.0,4.243902439024391,3799.595121951219,1947.0,8.333333333333334,6294.676470588235,3514.5
673,673.0,84.0,2.0689655172413794,1522.8206896551724,1006.0,3.864864864864865,2307.9662162162163,1523.0,9.339622641509434,4043.2452830188677,3184.0
674,674.0,84.0,2.413907284768212,2459.4205298013244,974.0,4.7972027972027975,4292.076923076923,1649.0,10.866666666666667,8631.3,3340.0
675,675.0,84.0,2.9316546762589932,2502.956834532374,996.5,5.635036496350365,4330.919708029197,1857.0,12.067796610169491,8019.491525423728,3481.0
676,676.0,84.0,2.0930232558139537,2393.079069767442,1007.0,3.963636363636364,3855.136363636364,1493.5,12.176470588235292,9343.764705882353,2614.0
677,677.0,85.0,2.6043613707165107,7630.97507788162,1000.0,4.847953216374268,14294.959064327486,2508.0,8.535353535353535,23736.575757575763,5131.0
678,678.0,85.0,2.6021505376344085,5216.698924731183,992.5,4.797979797979798,15910.0101010101,2495.0,7.3809523809523805,24400.380952380958,5226.0
679,679.0,85.0,2.4741784037558685,2344.0140845070428,918.0,5.019417475728155,4273.466019417476,2545.0,8.428571428571429,6715.946428571428,5464.0
680,680.0,85.0,2.275132275132276,2136.3386243386244,977.0,4.595744680851063,3665.86170212766,1942.0,9.173913043478262,6123.521739130435,3915.0
681,681.0,85.0,2.6997245179063363,4515.225895316805,947.0,5.357954545454546,8680.84090909091,2208.5,9.65934065934066,15606.472527472526,4811.0
682,682.0,85.0,2.0914826498422707,3536.1041009463725,946.0,4.086092715231788,6595.284768211922,1940.0,8.178082191780822,11948.726027397259,4169.0
683,683.0,85.0,2.653061224489796,3840.9285714285716,900.0,4.103448275862069,7300.7011494252865,1821.0,7.918918918918918,14936.648648648648,7668.0
684,684.0,85.0,2.269662921348315,2652.760299625468,934.0,4.65625,4739.8515625,1903.5,9.177419354838712,8423.09677419355,4186.5
685,685.0,85.0,2.0248756218905477,4972.213930348259,949.0,3.663157894736842,9514.231578947369,2232.0,6.634615384615384,16392.173076923078,5660.5
686,686.0,85.0,2.2625698324022347,12133.603351955308,1008.0,4.126315789473685,22184.115789473683,2056.0,7.22,43282.38,4297.0
687,687.0,86.0,5.025210084033613,594579.9383753501,2096.0,6.557251908396948,893739.0954198473,4047.5,8.912568306010929,1282502.300546448,7585.0
688,688.0,86.0,4.618881118881119,30443.506993006988,1299.0,7.027322404371585,47381.15846994535,3717.0,9.926229508196721,71036.77868852459,8379.0
689,689.0,86.0,2.74247491638796,9455.806020066892,1346.0,4.0680628272251305,18207.837696335082,4391.0,5.671532846715327,24960.16788321168,7158.0
690,690.0,86.0,3.602739726027397,12844.168949771687,1545.0,5.382978723404255,19993.716312056742,5430.0,6.962616822429907,25842.70093457944,8257.0
691,691.0,86.0,3.430622009569378,266302.1555023923,1832.0,4.59271523178808,368395.65562913904,4192.0,6.283653846153847,191915.83173076922,7959.5
692,692.0,86.0,3.680497925311203,605133.2033195021,1646.0,3.969325153374233,894822.6932515338,3789.0,7.486238532110093,1337224.889908257,6977.0
693,693.0,86.0,4.664948453608249,15112.53092783505,1411.0,7.130081300813007,23537.357723577235,3536.0,9.655555555555557,31721.077777777777,5509.0
694,694.0,86.0,3.612804878048781,19264.844512195126,1797.5,4.720524017467249,26993.650655021836,3887.0,5.886792452830187,38840.69182389937,6389.0
695,695.0,86.0,4.153256704980843,1004221.8697318007,1952.0,5.454545454545454,1402029.1550802141,3810.0,7.45925925925926,1943057.9703703702,6338.0
696,696.0,86.0,2.6076555023923444,872316.4880382775,1597.0,3.5510204081632653,1239962.0068027212,3595.0,5.051546391752577,1878207.2474226803,8329.0
697,697.0,87.0,4.086666666666667,8717.753333333334,1609.5,6.177083333333332,13207.34375,4060.5,7.485714285714287,3098203.1857142863,6875.5
698,698.0,88.0,2.6827586206896545,10020.455172413791,1089.5,4.1348314606741585,17012.76404494382,2216.0,7.164948453608247,396846.0412371134,6722.0
699,699.0,88.0,1.8888888888888888,6018.11111111111,1423.0,2.5,8609.166666666666,1940.0,2.5,14472.25,11884.0
700,700.0,88.0,1.8333333333333333,13479.833333333336,2540.5,1.8333333333333333,13479.833333333336,2540.5,1.75,19584.25,4070.0
701,701.0,88.0,2.0,18043.55,1402.5,2.9230769230769234,27331.769230769234,4677.0,4.571428571428571,14357.142857142857,13796.0
702,702.0,88.0,1.6615384615384616,4552.853846153847,1208.5,2.632911392405063,8665.139240506329,3166.0,4.266666666666667,14075.733333333335,5231.0
703,703.0,88.0,1.7887323943661972,6127.225352112676,1069.0,3.0,10682.7,3475.0,5.217391304347826,17591.521739130436,6927.0
704,704.0,88.0,1.5625,8356.125,1131.5,2.3,12873.1,6646.5,4.0,23913.2,20539.0
705,705.0,89.0,1.8689458689458691,3200.4586894586896,999.0,3.571428571428572,5659.450549450549,1528.0,7.3194444444444455,12814.361111111111,4456.5
706,706.0,89.0,1.91866028708134,2329.282296650718,1029.0,3.628571428571429,4090.552380952381,2055.0,7.017857142857142,7065.571428571428,3935.5
707,707.0,89.0,1.7881355932203389,2934.372881355933,930.5,3.63963963963964,7025.9729729729725,1812.0,7.7,14081.92,3450.0
708,708.0,89.0,1.8532110091743117,2609.371559633028,996.5,3.5779816513761467,4334.981651376147,1966.0,7.016949152542372,7170.372881355931,3547.0
709,709.0,89.0,1.910204081632653,1725.6571428571426,991.0,3.784,2932.96,1483.0,8.617021276595745,5299.212765957447,4526.0
710,710.0,89.0,1.8517520215633425,1583.7924528301885,916.0,3.963414634146341,2754.3231707317077,1563.0,9.571428571428571,5892.063492063492,3749.0
711,711.0,89.0,2.2939068100358417,2775.8172043010754,995.0,4.340136054421769,4838.585034013606,1630.0,9.138461538461538,9889.323076923078,3753.0
712,712.0,89.0,1.8509316770186333,1869.2608695652173,846.0,3.72972972972973,3180.7432432432433,1705.0,7.702702702702703,5763.513513513513,4200.0
713,713.0,89.0,1.5448275862068963,2012.3103448275863,971.0,2.9859154929577465,3397.098591549296,1701.0,6.566666666666666,7648.3,4188.5
714,714.0,89.0,2.053691275167785,17424.68456375839,837.0,6.0166666666666675,42816.76666666667,2131.0,8.857142857142858,73409.0,5485.0
715,715.0,90.0,2.537735849056604,5784.221698113208,1338.5,3.4802631578947367,8032.059210526316,2783.5,4.571428571428571,10191.397959183674,4470.0
716,716.0,90.0,2.511627906976744,148288.48837209304,1587.0,3.557522123893805,225256.0088495575,2961.0,5.536231884057972,369406.14492753625,5402.0
717,717.0,90.0,2.3173076923076925,4716.701923076923,1698.0,3.0974025974025974,6287.733766233766,2989.5,4.457142857142856,8786.333333333334,5048.0
718,718.0,90.0,2.207547169811321,4807.899371069182,1779.0,3.146788990825688,6802.3486238532105,2845.0,4.742857142857143,9681.257142857143,4496.0
719,719.0,90.0,1.8835978835978835,3039.0,1094.0,2.9915254237288136,4495.550847457627,2969.5,4.4125,6248.925,4705.5
720,720.0,90.0,2.521551724137931,5519.241379310345,1754.0,3.0,8050.828402366864,3339.0,4.344827586206897,11335.146551724138,5084.0
721,721.0,90.0,3.2,5715.814285714286,1488.5,4.614864864864865,8009.810810810811,3540.0,6.615384615384616,11105.557692307693,5993.0
722,722.0,90.0,2.3846153846153846,3095813.3905325443,1311.0,3.6,6153.927272727273,3013.5,5.681159420289855,7581268.797101448,5109.0
723,723.0,90.0,2.1666666666666665,3294.956790123457,1633.0,3.0530973451327434,4426.7610619469015,2322.0,4.671232876712328,6659.958904109589,4323.0
724,724.0,91.0,3.683385579937304,5256.231974921629,1570.0,4.935344827586206,6875.689655172415,2135.5,8.59349593495935,11473.27642276423,4441.0
725,725.0,91.0,2.1634615384615383,3387.790865384615,1373.5,3.1782945736434107,4991.2558139534885,2528.5,4.846153846153847,7407.083333333332,4837.0
726,726.0,91.0,4.749354005167959,4272.6201550387605,1324.0,7.30241935483871,6227.403225806452,2420.0,12.272727272727273,10236.433566433569,5048.0
727,727.0,91.0,2.1916167664670656,10142.745508982036,1321.0,3.4129353233830844,16004.20895522388,2734.0,5.134920634920634,24493.880952380958,5215.0
728,728.0,91.0,4.8856304985337236,4514.4926686216995,1228.0,7.980392156862745,7087.142156862746,2489.0,12.412280701754383,11148.017543859649,4936.0
729,729.0,91.0,5.772117962466488,10922.058981233244,1257.0,8.768907563025211,17629.147058823528,2445.0,13.617021276595745,29295.914893617017,4985.0
730,730.0,91.0,3.660550458715597,4524.729357798165,1298.0,5.025974025974026,6071.811688311688,2018.5,8.694117647058821,10747.64705882353,3973.0
731,731.0,91.0,3.9422222222222216,5240.457777777778,1449.0,4.7125,7207.8125,2539.0,5.2659574468085095,11174.27659574468,5319.5
732,732.0,91.0,4.042194092827004,6640.628691983123,1450.0,5.550898203592816,9094.34730538922,2534.0,10.383838383838382,14500.898989898991,4886.0
733,733.0,92.0,7.979066022544282,39313.6344605475,1031.0,12.829131652661063,70386.24649859943,4482.0,17.367346938775512,104387.23673469387,9183.0
734,734.0,93.0,1.7369519832985387,1612.722338204593,1052.0,3.0507246376811588,2266.8478260869565,1676.5,7.3936170212765955,3957.329787234042,2851.0
735,735.0,93.0,2.2582781456953644,1497508.8708609268,1054.5,3.585227272727273,2569755.613636364,2707.5,5.609523809523809,4306490.780952381,5618.0
736,736.0,93.0,3.24009900990099,3850.039603960396,1186.5,4.470119521912349,5944.733067729085,2315.0,7.416058394160585,11080.335766423357,4672.0
737,737.0,93.0,3.757201646090535,3825.407407407408,1016.0,6.414814814814815,7248.511111111111,2674.0,10.207317073170731,12584.439024390244,4944.5
738,738.0,93.0,2.7358024691358023,5508.014814814815,1016.0,4.613333333333333,9258.902222222225,2022.0,7.913385826771654,19263.6062992126,4060.0
739,739.0,93.0,1.8003597122302155,5052.496402877698,1103.5,2.8253012048192767,8638.954819277109,2416.0,4.413265306122449,13755.188775510205,4704.0
740,740.0,93.0,2.419475655430712,6729.711610486891,1003.0,4.06993006993007,15270.53846153846,2557.0,6.578313253012048,25262.156626506025,4756.0
741,741.0,93.0,2.697604790419162,3345.694610778443,1014.5,4.285714285714286,5669.85164835165,2028.0,7.049019607843138,9952.22549019608,4890.5
742,742.0,93.0,1.8,360408.1859649123,1166.0,2.6685082872928176,569874.5690607735,3230.0,4.044642857142857,921475.7857142857,7972.5
743,743.0,94.0,2.7419354838709675,3357.693548387097,1388.5,3.9318181818181817,4592.284090909091,1968.5,6.232558139534883,7989.790697674419,4561.0
744,744.0,94.0,1.9550561797752808,4277.179775280899,1785.0,2.4647887323943656,5554.943661971831,2985.0,3.392156862745098,7837.843137254902,4507.0
745,745.0,94.0,1.891304347826087,3007.978260869565,1418.5,2.636363636363636,4121.939393939394,1820.0,4.5555555555555545,8984.444444444445,4024.5
746,746.0,94.0,1.8758314855875828,6694.813747228382,1415.0,2.205357142857143,8736.675595238094,2144.5,4.044198895027624,14765.265193370164,4602.0
747,747.0,94.0,3.651685393258427,6532.6741573033705,1196.0,6.0,10299.796296296296,3923.0,9.382352941176473,15702.44117647059,7565.0
748,748.0,94.0,4.6,11301.381818181819,1557.0,6.023809523809524,14739.547619047617,4069.5,9.6,27678.8,6930.0
749,749.0,94.0,1.870967741935484,7159.741935483871,1274.0,2.5363636363636357,10807.227272727272,2348.0,4.08955223880597,18530.208955223883,5778.0
750,750.0,95.0,1.5,1613.5,1613.5,2.0,2554.0,2554.0,2.0,2554.0,2554.0
751,751.0,95.0,2.7222222222222223,5575950.777777778,997.5,4.777777777777779,11151144.444444444,2314.0,4.666666666666667,16726102.833333336,6269.5
752,752.0,96.0,2.15625,1529.346590909091,1224.0,2.950413223140496,1819.2520661157025,1473.0,7.767123287671232,3058.3835616438355,2648.0
753,753.0,96.0,2.3898916967509027,1790.6317689530686,1187.0,3.189189189189189,2303.0216216216213,1487.0,9.585365853658537,5857.780487804878,2823.0
754,754.0,96.0,2.42,2143.612,1006.0,4.5038167938931295,3446.450381679389,2137.0,7.273972602739726,5109.479452054795,3374.0
755,755.0,96.0,2.794354838709677,2575.362903225807,1275.0,3.855345911949685,3948.899371069183,2363.0,6.021739130434782,5473.054347826087,3948.0
756,756.0,96.0,5.193846153846153,5635.68,1108.0,8.643979057591624,10729.994764397905,2460.0,12.486486486486484,17354.08108108108,4536.0
757,757.0,96.0,2.180327868852459,2142.782786885246,1218.5,3.5,3202.623376623377,1898.0,6.95,5891.733333333334,2999.5
758,758.0,96.0,2.1159420289855078,2026.1256038647346,1120.0,3.322834645669291,2899.0078740157483,1789.0,6.282608695652174,5722.260869565217,3036.5
759,759.0,96.0,3.52,2013.035,1048.5,5.594594594594594,3053.5765765765764,1814.0,8.979591836734693,5559.857142857143,3567.0
760,760.0,96.0,2.0503355704697985,1367.5704697986578,1068.5,3.3793103448275863,1856.706896551724,1558.5,12.13953488372093,3073.116279069768,2720.0
761,761.0,96.0,2.037313432835821,2984.134328358209,1027.0,3.361111111111111,5139.88888888889,2054.0,5.53125,9325.75,4157.5
762,762.0,97.0,3.1904761904761907,3613.0449735449733,1785.5,4.528301886792453,4838.656603773586,2654.0,7.0295857988165675,6811.869822485208,3527.0
763,763.0,97.0,2.420023014959724,5361.826237054085,1780.0,3.1529051987767582,6888.107033639144,2562.0,4.9517766497461935,10056.705583756346,3538.5
764,764.0,97.0,1.9564102564102563,3632.430769230769,1997.0,2.7,4627.760714285714,2917.5,3.803108808290156,6069.699481865285,3867.0
765,765.0,97.0,4.208333333333333,5069.049242424242,1034.0,7.725352112676057,8692.478873239437,6422.5,11.0,12075.551020408164,8234.0
766,766.0,97.0,2.2559652928416485,3543.0368763557485,1519.0,3.0508982035928143,4569.398203592815,2152.5,5.580110497237568,7252.900552486188,3313.0
767,767.0,97.0,1.8826185101580133,4411.810383747178,2116.0,2.6517571884984026,5897.172523961663,3798.0,3.727272727272727,8175.528138528139,5183.0
768,768.0,97.0,1.9865771812080537,3349.4765100671143,2069.0,2.505780346820809,4106.046242774566,2563.5,3.6438356164383565,5577.210045662099,3362.0
769,769.0,97.0,2.004175365344468,6066.722338204593,2107.0,2.6346153846153846,7764.381868131868,2699.5,3.784552845528456,10096.121951219511,3398.5
770,770.0,97.0,2.3094736842105257,5847.623157894737,2297.0,3.2260061919504643,8237.40866873065,4417.0,4.360169491525424,10866.207627118643,5702.0
771,771.0,97.0,2.066914498141264,3668.0817843866166,1997.0,2.693069306930693,4624.8267326732675,2608.0,4.083333333333333,6290.666666666668,3435.0
772,772.0,98.0,2.164983164983165,7229.93265993266,1104.0,3.385869565217391,11339.103260869566,1707.0,7.6375,24480.825,5491.0
773,773.0,98.0,2.15267175572519,7323.576335877862,1163.5,3.627450980392157,11858.843137254902,2200.0,6.523809523809524,40460.857142857145,4282.0
774,774.0,98.0,1.8333333333333333,3704.041666666666,1073.5,2.7333333333333334,5483.2,2792.0,4.5555555555555545,8327.111111111111,7127.0
775,775.0,98.0,1.2857142857142858,4639.591836734694,1369.5,1.7941176470588236,6343.485294117647,2661.5,2.918918918918919,10212.432432432432,6263.0
776,776.0,98.0,1.7009803921568627,4406.911764705882,1031.0,2.9568965517241383,7443.172413793103,1950.5,7.017241379310344,14620.034482758621,5576.5
777,777.0,98.0,1.5321100917431192,13442.339449541285,1832.0,1.843373493975904,17338.578313253012,3391.0,2.843137254901962,27338.11764705882,10690.0
778,778.0,99.0,3.4192634560906514,49907.00566572238,998.0,6.122905027932961,95507.51396648043,2779.0,10.394736842105264,3995036.4035087717,5564.5
779,779.0,99.0,2.7605633802816896,4265.107981220657,1689.0,3.9315068493150687,5746.315068493151,2811.0,6.139784946236559,8137.559139784948,4737.0
780,780.0,99.0,4.5607476635514015,4572.735202492212,907.0,9.071428571428571,9226.357142857143,2848.5,12.849056603773587,13520.735849056604,4484.5
781,781.0,99.0,2.59493670886076,3985.017721518987,839.0,5.28,8246.354285714286,2417.0,8.394495412844037,12628.247706422018,5055.0
782,782.0,99.0,5.600536193029491,3834.528150134048,1003.0,9.844660194174756,164534.64077669903,2120.5,17.5,301915.46428571426,6140.0
783,783.0,99.0,2.564885496183206,3250.992366412214,884.0,4.953488372093024,7062.232558139535,2146.0,8.318840579710145,12317.17391304348,6237.0
784,784.0,99.0,4.745283018867925,4339.33962264151,1097.0,7.551724137931035,7340.620689655172,2270.0,14.241379310344827,13242.48275862069,5648.0
785,785.0,99.0,4.136,4229.524,1002.0,7.604838709677418,18396.185483870966,2192.5,14.0,35349.98529411765,4668.0
786,786.0,99.0,3.4912280701754392,4342.478070175439,777.0,7.275229357798165,9362.8623853211,3198.0,11.514705882352944,13809.39705882353,5611.5
787,787.0,99.0,2.7777777777777777,7517.975845410628,1040.0,4.5963302752293576,13891.40366972477,3766.0,5.822784810126582,22487.3417721519,4892.0
788,788.0,100.0,1.4122340425531914,7562.457446808509,1081.5,2.0643776824034337,11673.81974248927,1784.0,4.081081081081081,28107.234234234238,6416.0
789,789.0,100.0,2.6575342465753424,3679.671232876712,1120.0,4.158415841584159,5227.465346534654,1964.0,6.875,9160.208333333334,4897.5
790,790.0,100.0,1.7419354838709675,16777.61693548387,1012.5,2.9615384615384617,28857.82307692308,2485.0,4.710144927536232,50636.33333333334,7197.0
791,791.0,100.0,2.994285714285714,7058.022857142856,1025.0,4.787878787878788,11908.929292929291,4005.0,6.584615384615384,17876.861538461537,6890.0
792,792.0,100.0,2.135802469135802,6263.907407407409,1089.5,3.262135922330097,9504.514563106795,1722.0,5.88118811881188,18097.40594059406,6513.0
793,793.0,100.0,2.0,7173.492537313433,1130.0,2.768292682926829,16059.841463414634,5058.5,4.148148148148148,23634.574074074077,7753.5
794,794.0,100.0,1.9010989010989008,965925.5384615384,1020.0,3.3402061855670104,1811607.505154639,1829.0,6.06,3502946.44,8578.5
795,795.0,100.0,1.5485436893203883,13294.39805825243,1015.0,2.5798319327731094,23367.90756302521,2369.0,4.688524590163935,43289.62295081967,7366.0
796,796.0,100.0,2.0753424657534247,7583.773972602739,1059.5,2.8795180722891565,12971.192771084336,2354.0,5.625,24343.575,10074.0
797,797.0,100.0,2.0180995475113117,7435.3076923076915,1061.0,3.4724409448818903,12287.645669291338,2704.0,5.958333333333332,20932.45833333333,6561.0
798,798.0,101.0,1.2222222222222223,3078.0,1410.0,2.2,4935.4,2925.0,2.75,5816.75,5028.0
799,799.0,102.0,1.3896103896103895,2440.3116883116877,1328.5,2.03960396039604,3215.049504950495,1827.0,3.8571428571428568,5246.938775510203,2699.0
800,800.0,102.0,4.139318885448916,3413.371517027864,1830.0,5.283898305084746,4534.2245762711855,2402.5,8.190789473684209,6324.105263157896,3674.0
801,801.0,102.0,2.298245614035088,2021.614035087719,1543.0,2.86046511627907,2354.4418604651164,1967.0,2.8695652173913038,3261.826086956521,2537.0
802,802.0,102.0,,,,,,,,,
803,803.0,103.0,2.558558558558558,4070.801801801802,1446.0,3.5875,5448.225,2345.0,6.021739130434782,8247.326086956522,5567.0
804,804.0,103.0,3.6571428571428566,4977.285714285715,1512.0,5.452054794520548,6862.41095890411,2682.0,9.209302325581397,10691.325581395351,5427.0
805,805.0,103.0,4.0680272108843525,1526732.2585034012,1546.0,5.597938144329896,2313535.907216495,3061.0,8.104477611940299,3348904.7014925373,4767.0
806,806.0,103.0,4.5528455284552845,4901.552845528456,1423.0,7.0,7071.329113924052,2691.0,10.666666666666666,10361.137254901962,6286.0
807,807.0,103.0,4.5555555555555545,34903.67973856209,1393.0,7.326315789473684,55753.84210526317,2958.0,10.0,83473.73015873016,5487.0
808,808.0,103.0,3.511111111111111,21641.11111111111,2200.0,5.133333333333334,32012.2,8855.5,6.652173913043479,41379.5652173913,13447.0
809,809.0,103.0,4.822916666666667,16803.171875,1262.5,7.504201680672269,26500.378151260502,2467.0,11.729729729729732,41264.25675675676,7129.5
810,810.0,103.0,2.828125,2251.140625,997.0,5.28125,3777.90625,1736.0,13.583333333333336,10438.5,4098.5
